id	file	line	kind	field	source	zh_cn	context
EDIT_05832	lib/edit/r_info.txt	14980	monster_name	N:name	Oremorj the Cyberdemon Lord		N:843:Oremorj the Cyberdemon Lord
EDIT_05833	lib/edit/r_info.txt	14994	description	D	The mightiest of Cyberdemons, their lord and ruler.		D:The mightiest of Cyberdemons, their lord and ruler.
EDIT_05834	lib/edit/r_info.txt	14999	monster_name	N:name	Kaschei the Immortal		N:844:Kaschei the Immortal
EDIT_05835	lib/edit/r_info.txt	15023	description	D	A stench of corruption and decay surrounds this sorcerer, who has clearly		D:A stench of corruption and decay surrounds this sorcerer, who has clearly
EDIT_05836	lib/edit/r_info.txt	15024	description	D	risen from the grave to continue his foul plots and schemes.		D:risen from the grave to continue his foul plots and schemes.
EDIT_05837	lib/edit/r_info.txt	15026	monster_name	N:name	Yog-Sothoth, the All-in-One		N:845:Yog-Sothoth, the All-in-One
EDIT_05838	lib/edit/r_info.txt	15045	description	D	"Great globes of light massing towards the opening... the breaking		D:"Great globes of light massing towards the opening... the breaking
EDIT_05839	lib/edit/r_info.txt	15046	description	D	apart of the nearest globes, and the protoplasmic flesh that		D:apart of the nearest globes, and the protoplasmic flesh that
EDIT_05840	lib/edit/r_info.txt	15047	description	D	flowed blackly outward to join together and form that eldritch,		D:flowed blackly outward to join together and form that eldritch,
EDIT_05841	lib/edit/r_info.txt	15048	description	D	hideous horror from outer space... whose mask was a congeries		D:hideous horror from outer space... whose mask was a congeries
EDIT_05842	lib/edit/r_info.txt	15049	description	D	of iridescent globes... who froths as primal slime in nuclear		D:of iridescent globes... who froths as primal slime in nuclear
EDIT_05843	lib/edit/r_info.txt	15050	description	D	chaos forever beyond the nethermost outposts of space and time!"		D:chaos forever beyond the nethermost outposts of space and time!"
EDIT_05844	lib/edit/r_info.txt	15052	monster_name	N:name	Fenris Wolf		N:846:Fenris Wolf
EDIT_05845	lib/edit/r_info.txt	15068	description	D	The immensely huge wolf who would swallow the sun to satisfy its		D:The immensely huge wolf who would swallow the sun to satisfy its
EDIT_05846	lib/edit/r_info.txt	15069	description	D	hunger and leave the Norse gods for the dessert.		D:hunger and leave the Norse gods for the dessert.
EDIT_05847	lib/edit/r_info.txt	15071	monster_name	N:name	Great Wyrm of Power		N:847:Great Wyrm of Power
EDIT_05848	lib/edit/r_info.txt	15099	description	D	The mightiest of all dragonkind, a great wyrm of power is seldom		D:The mightiest of all dragonkind, a great wyrm of power is seldom
EDIT_05849	lib/edit/r_info.txt	15100	description	D	encountered in our world. It can crush stars with its might.		D:encountered in our world. It can crush stars with its might.
EDIT_05850	lib/edit/r_info.txt	15102	monster_name	N:name	Shub-Niggurath, Black Goat of the Woods		N:848:Shub-Niggurath, Black Goat of the Woods
EDIT_05851	lib/edit/r_info.txt	15123	description	D	This horrendous outer god looks like a writhing cloudy mass filled		D:This horrendous outer god looks like a writhing cloudy mass filled
EDIT_05852	lib/edit/r_info.txt	15124	description	D	with mouths and tentacles.		D:with mouths and tentacles.
EDIT_05853	lib/edit/r_info.txt	15126	monster_name	N:name	Nodens, Lord of the Great Abyss		N:849:Nodens, Lord of the Great Abyss
EDIT_05854	lib/edit/r_info.txt	15146	description	D	The hoary Lord of the Great Abyss seems a wizened man, but appearances		D:The hoary Lord of the Great Abyss seems a wizened man, but appearances
EDIT_05855	lib/edit/r_info.txt	15147	description	D	can be deceiving.		D:can be deceiving.
EDIT_05856	lib/edit/r_info.txt	15149	monster_name	N:name	Carcharoth, the Jaws of Thirst		N:850:Carcharoth, the Jaws of Thirst
EDIT_05857	lib/edit/r_info.txt	15170	description	D	The first guard of Angband, Carcharoth, also known as 'The Red Maw', is		D:The first guard of Angband, Carcharoth, also known as 'The Red Maw', is
EDIT_05858	lib/edit/r_info.txt	15171	description	D	the largest wolf to ever walk the earth. He is highly intelligent and a		D:the largest wolf to ever walk the earth. He is highly intelligent and a
EDIT_05859	lib/edit/r_info.txt	15172	description	D	deadly opponent in combat.		D:deadly opponent in combat.
EDIT_05860	lib/edit/r_info.txt	15174	monster_name	N:name	Nyarlathotep, the Crawling Chaos		N:851:Nyarlathotep, the Crawling Chaos
EDIT_05861	lib/edit/r_info.txt	15196	description	D	Nyarlathothep is the messenger, the heart and the soul of the outer gods.		D:Nyarlathothep is the messenger, the heart and the soul of the outer gods.
EDIT_05862	lib/edit/r_info.txt	15197	description	D	He is a shapechanger capable of assuming thousands of nightmarish forms.		D:He is a shapechanger capable of assuming thousands of nightmarish forms.
EDIT_05863	lib/edit/r_info.txt	15198	description	D	One of them looks like this: "A tall, slim figure with the young face of		D:One of them looks like this: "A tall, slim figure with the young face of
EDIT_05864	lib/edit/r_info.txt	15199	description	D	an antique pharaoh, gay with prismatic robes and crowned with a		D:an antique pharaoh, gay with prismatic robes and crowned with a
EDIT_05865	lib/edit/r_info.txt	15200	description	D	pshent that glowed with inherent light... the fascination of a		D:pshent that glowed with inherent light... the fascination of a
EDIT_05866	lib/edit/r_info.txt	15201	description	D	dark god or fallen archangel, and around whose eyes there lurked		D:dark god or fallen archangel, and around whose eyes there lurked
EDIT_05867	lib/edit/r_info.txt	15202	description	D	the languid sparkle of capricious humor."		D:the languid sparkle of capricious humor."
EDIT_05868	lib/edit/r_info.txt	15204	monster_name	N:name	Azathoth, Seething Nuclear Chaos		N:852:Azathoth, Seething Nuclear Chaos
EDIT_05869	lib/edit/r_info.txt	15225	description	D	"That last amorphous blight of nethermost confusion which		D:"That last amorphous blight of nethermost confusion which
EDIT_05870	lib/edit/r_info.txt	15226	description	D	blasphemes and bubbles at the centre of all infinity --		D:blasphemes and bubbles at the centre of all infinity --
EDIT_05871	lib/edit/r_info.txt	15227	description	D	the boundless daemon sultan Azathoth, whose name no lips		D:the boundless daemon sultan Azathoth, whose name no lips
EDIT_05872	lib/edit/r_info.txt	15228	description	D	dare speak aloud, and who gnaws hungrily in inconceivable,		D:dare speak aloud, and who gnaws hungrily in inconceivable,
EDIT_05873	lib/edit/r_info.txt	15229	description	D	unlighted chambers beyond time amidst the muffled, maddening		D:unlighted chambers beyond time amidst the muffled, maddening
EDIT_05874	lib/edit/r_info.txt	15230	description	D	beating of vile drums and the thin monotonous whine of		D:beating of vile drums and the thin monotonous whine of
EDIT_05875	lib/edit/r_info.txt	15231	description	D	accursed flutes."		D:accursed flutes."
EDIT_05876	lib/edit/r_info.txt	15233	monster_name	N:name	Cerberus, Guardian of Hades		N:853:Cerberus, Guardian of Hades
EDIT_05877	lib/edit/r_info.txt	15249	description	D	A three-headed hell hound of fearsome aspect. Flame burns merrily from its		D:A three-headed hell hound of fearsome aspect. Flame burns merrily from its
EDIT_05878	lib/edit/r_info.txt	15250	description	D	hide as it snarls and roars its defiance.		D:hide as it snarls and roars its defiance.
EDIT_05879	lib/edit/r_info.txt	15252	monster_name	N:name	Jormungand the Midgard Serpent		N:854:Jormungand the Midgard Serpent
EDIT_05880	lib/edit/r_info.txt	15268	description	D	The Midgard Serpent is so huge that its body surrounds the world of		D:The Midgard Serpent is so huge that its body surrounds the world of
EDIT_05881	lib/edit/r_info.txt	15269	description	D	mortal men. It can grind gods themselves to lifeless pulp.		D:mortal men. It can grind gods themselves to lifeless pulp.
EDIT_05882	lib/edit/r_info.txt	15271	monster_name	N:name	The Destroyer		N:855:The Destroyer
EDIT_05883	lib/edit/r_info.txt	15292	description	D	The Destroyer was built by the Norse deities to be their ultimate weapon		D:The Destroyer was built by the Norse deities to be their ultimate weapon
EDIT_05884	lib/edit/r_info.txt	15293	description	D	against the space gods who had arrived to judge the world. Unfortunately,		D:against the space gods who had arrived to judge the world. Unfortunately,
EDIT_05885	lib/edit/r_info.txt	15294	description	D	the Destroyer has gone berserk and is destroying everything it sees. The		D:the Destroyer has gone berserk and is destroying everything it sees. The
EDIT_05886	lib/edit/r_info.txt	15295	description	D	mystical Destroyer is nearly indestructible, and it is said that when it		D:mystical Destroyer is nearly indestructible, and it is said that when it
EDIT_05887	lib/edit/r_info.txt	15296	description	D	uses its power of complete disintegration, the day of Ragnarok is near.		D:uses its power of complete disintegration, the day of Ragnarok is near.
EDIT_05888	lib/edit/r_info.txt	15298	monster_name	N:name	Gothmog, the High Captain of Balrogs		N:856:Gothmog, the High Captain of Balrogs
EDIT_05889	lib/edit/r_info.txt	15319	description	D	Gothmog is the Chief Balrog in Morgoth's personal guard. He is renowned		D:Gothmog is the Chief Balrog in Morgoth's personal guard. He is renowned
EDIT_05890	lib/edit/r_info.txt	15320	description	D	for slaying Ecthelion the Warder of the Gates and he has never been		D:for slaying Ecthelion the Warder of the Gates and he has never been
EDIT_05891	lib/edit/r_info.txt	15321	description	D	defeated in combat. With his whip of flame and awesome fiery breath he		D:defeated in combat. With his whip of flame and awesome fiery breath he
EDIT_05892	lib/edit/r_info.txt	15322	description	D	saved his master from Ungoliant's rage.		D:saved his master from Ungoliant's rage.
EDIT_05893	lib/edit/r_info.txt	15324	monster_name	N:name	Great Cthulhu		N:857:Great Cthulhu
EDIT_05894	lib/edit/r_info.txt	15347	description	D	This creature is death incarnate. "A monster of vaguely anthropoid		D:This creature is death incarnate. "A monster of vaguely anthropoid
EDIT_05895	lib/edit/r_info.txt	15348	description	D	outline, but with an octopus-like head whose face was a mass of		D:outline, but with an octopus-like head whose face was a mass of
EDIT_05896	lib/edit/r_info.txt	15349	description	D	feelers, a scaly, rubbery-looking body, prodigious claws on hind		D:feelers, a scaly, rubbery-looking body, prodigious claws on hind
EDIT_05897	lib/edit/r_info.txt	15350	description	D	fore feet, and long, narrow wings behind. This thing... was a		D:fore feet, and long, narrow wings behind. This thing... was a
EDIT_05898	lib/edit/r_info.txt	15351	description	D	somewhat bloated corpulence... It lumbered slobberingly into sight		D:somewhat bloated corpulence... It lumbered slobberingly into sight
EDIT_05899	lib/edit/r_info.txt	15352	description	D	and gropingly squeezed its gelatinous green immensity through the		D:and gropingly squeezed its gelatinous green immensity through the
EDIT_05900	lib/edit/r_info.txt	15353	description	D	black doorway... A mountain shambled or walked."		D:black doorway... A mountain shambled or walked."
EDIT_05901	lib/edit/r_info.txt	15358	monster_name	N:name	Sauron, the Sorcerer		N:858:Sauron, the Sorcerer
EDIT_05902	lib/edit/r_info.txt	15381	description	D	Mighty in spells and enchantments,		D:Mighty in spells and enchantments,
EDIT_05903	lib/edit/r_info.txt	15382	description	D	he created the One Ring. His eyes glow with power and his gaze seeks to		D:he created the One Ring. His eyes glow with power and his gaze seeks to
EDIT_05904	lib/edit/r_info.txt	15383	description	D	destroy your soul. He has many servants, and rarely fights without them.		D:destroy your soul. He has many servants, and rarely fights without them.
EDIT_05905	lib/edit/r_info.txt	15385	monster_name	N:name	The Unicorn of Order		N:859:The Unicorn of Order
EDIT_05906	lib/edit/r_info.txt	15412	description	D	The Unicorn of Order, who once stole an eye from the great Serpent		D:The Unicorn of Order, who once stole an eye from the great Serpent
EDIT_05907	lib/edit/r_info.txt	15413	description	D	of chaos, is watching the events unfold with growing distress. It		D:of chaos, is watching the events unfold with growing distress. It
EDIT_05908	lib/edit/r_info.txt	15414	description	D	regards you as a mortal meddling in the affairs of immortals, and		D:regards you as a mortal meddling in the affairs of immortals, and
EDIT_05909	lib/edit/r_info.txt	15415	description	D	attempts to eliminate you.		D:attempts to eliminate you.
EDIT_05910	lib/edit/r_info.txt	15420	monster_name	N:name	Oberon, King of Amber		N:860:Oberon, King of Amber
EDIT_05911	lib/edit/r_info.txt	15443	description	D	Oberon, the father or grandfather of most Amberites, is as powerful		D:Oberon, the father or grandfather of most Amberites, is as powerful
EDIT_05912	lib/edit/r_info.txt	15444	description	D	as ever. He is afraid that you will upset the balance and will not		D:as ever. He is afraid that you will upset the balance and will not
EDIT_05913	lib/edit/r_info.txt	15445	description	D	let you harm the Serpent of Chaos. "Oberon, Lord of Amber, stood before		D:let you harm the Serpent of Chaos. "Oberon, Lord of Amber, stood before
